loan_amnt,funded_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,is_inc_v,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,chargeoff_within_12_mths,tax_liens,,
8000,8000, 36 months,6.62%,245.63,A2,4 years,MORTGAGE,54000,Source Verified,Fully Paid,home_improvement,NC,16.22,0,12/22/1995 07:00,3,13,0,8628,24.40%,45,0,0,0,,
35000,35000, 60 months,14.27%,819.3,C2,5 years,MORTGAGE,94000,Verified,Fully Paid,house,CA,7.35,0,4/20/1996 07:13,1,6,0,1617,10.50%,11,0,0,0,,
20050,20050, 36 months,7.90%,627.37,A4,5 years,RENT,40000,Verified,Fully Paid,credit_card,CA,20.85,0,7/9/1998 08:11,0,9,0,14920,65.70%,18,0,0,0,,
3100,3100, 36 months,6.03%,94.36,A1,4 years,RENT,20000,Source Verified,Fully Paid,small_business,MN,1.5,0,1/24/2001 08:09,2,7,0,1275,9.40%,8,0,0,0,,
25000,25000, 36 months,13.49%,848.27,C1,1 year,MORTGAGE,82500,Verified,Fully Paid,debt_consolidation,IL,10.4,0,3/8/1993 09:24,3,8,0,33603,63.30%,22,0,0,0,,
7500,7500, 36 months,7.51%,233.34,A3,5 years,RENT,69000,Not Verified,Fully Paid,car,NY,1.67,0,1/22/1996 06:54,1,5,0,3594,16.70%,9,0,0,0,,
7200,7200, 36 months,6.62%,221.07,A2,4 years,MORTGAGE,46800,Not Verified,Fully Paid,debt_consolidation,VA,17.29,0,11/24/2001 09:02,0,15,0,16447,46.30%,27,0,0,0,,
9000,9000, 36 months,7.90%,281.62,A4,3 years,RENT,72000,Not Verified,Fully Paid,debt_consolidation,MD,19.18,0,12/3/2002 06:19,1,16,0,12389,21.90%,32,0,0,0,,
8500,8500, 36 months,7.51%,264.45,A3,3 years,MORTGAGE,27000,Source Verified,Fully Paid,debt_consolidation,SC,7.92,0,6/8/1992 02:39,0,9,0,10750,45.40%,17,0,0,0,,
6000,6000, 36 months,10.65%,195.44,B2,10+ years,RENT,78000,Not Verified,Fully Paid,other,WA,20.65,0,3/22/1996 10:56,1,7,0,24205,91.90%,21,0,0,0,,
7000,7000, 36 months,16.77%,248.77,D2,5 years,RENT,36000,Not Verified,Fully Paid,debt_consolidation,CA,8.57,2,2/5/1999 12:52,1,11,1,4911,50.20%,36,0,0,0,,
5000,5000, 36 months,12.42%,167.08,B4,< 1 year,RENT,50000,Source Verified,Fully Paid,credit_card,TX,18.53,0,9/12/2003 11:26,1,24,0,5646,30.20%,34,0,0,0,,
25000,25000, 60 months,14.65%,590.17,C3,5 years,MORTGAGE,88000,Source Verified,Fully Paid,debt_consolidation,CT,13.25,0,3/10/1987 10:40,2,10,0,37079,40.60%,31,0,0,0,,
2000,2000, 36 months,10.65%,65.15,B2,2 years,RENT,48000,Not Verified,Fully Paid,debt_consolidation,VA,17.29,0,2/9/2004 12:05,0,9,0,3369,47.50%,18,0,0,0,,
30000,30000, 36 months,9.91%,966.75,B1,10+ years,MORTGAGE,86000,Verified,Fully Paid,home_improvement,CA,4.4,0,12/28/1994 12:54,2,6,0,7208,21.80%,28,0,0,0,,
12000,12000, 36 months,12.69%,402.54,B5,10+ years,MORTGAGE,65000,Not Verified,Fully Paid,credit_card,FL,18.96,0,2/3/1990 05:11,0,11,0,9877,65%,18,0,0,0,,
7800,7800, 36 months,16.29%,275.35,D1,5 years,RENT,74004,Source Verified,Fully Paid,other,LA,12.78,1,3/26/2001 03:05,0,8,0,5490,68.60%,19,0,0,0,,
20000,20000, 60 months,12.69%,451.9,B5,4 years,MORTGAGE,62000,Verified,Fully Paid,debt_consolidation,VA,8.78,0,3/1/2000 02:24,2,8,0,55843,60.20%,32,0,0,0,,
7000,7000, 36 months,14.27%,240.17,C2,10+ years,MORTGAGE,126000,Source Verified,Fully Paid,debt_consolidation,CA,22.37,0,5/19/1985 03:51,3,16,0,62477,94.30%,41,0,0,0,,
7000,7000, 36 months,7.90%,219.04,A4,5 years,RENT,47805,Not Verified,Fully Paid,debt_consolidation,PA,17.92,0,3/26/2001 04:17,0,6,0,5197,38.80%,10,0,0,0,,
6600,6600, 60 months,19.42%,172.74,E3,10+ years,MORTGAGE,49000,Verified,Fully Paid,home_improvement,CA,9.16,0,12/11/2003 05:22,3,6,0,172,13.20%,13,0,0,0,,
12000,12000, 36 months,15.27%,417.58,C4,5 years,OWN,30200,Not Verified,Fully Paid,credit_card,PA,16.46,1,3/15/1998 07:47,2,9,0,2174,13.80%,11,0,0,0,,
20000,20000, 36 months,10.65%,651.47,B2,6 years,RENT,115000,Source Verified,Fully Paid,credit_card,CA,5.5,0,12/12/1997 07:05,0,5,0,20993,77.80%,14,0,0,0,,
25000,25000, 36 months,15.96%,878.44,C5,5 years,RENT,68500,Verified,Fully Paid,debt_consolidation,AZ,17.68,0,1/17/1997 10:20,1,4,0,19496,90.70%,22,0,0,0,,
12000,12000, 36 months,12.42%,400.99,B4,1 year,RENT,88000,Source Verified,Fully Paid,credit_card,NY,8.8,0,11/26/2000 06:32,0,10,0,10216,90.40%,26,0,0,0,,
6400,6400, 60 months,17.27%,159.99,D3,3 years,RENT,85000,Source Verified,Fully Paid,debt_consolidation,CA,22.18,0,9/26/2006 10:54,1,9,0,12187,70%,16,0,0,0,,
6000,6000, 36 months,8.90%,190.52,A5,10+ years,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,GA,1.35,0,2/7/1999 03:32,0,10,0,2122,15.40%,21,0,0,0,,
12000,12000, 36 months,9.91%,386.7,B1,1 year,MORTGAGE,85200,Not Verified,Fully Paid,other,CO,6.13,1,3/8/1999 08:47,0,13,0,18539,46%,28,0,0,0,,
9600,9600, 36 months,6.62%,294.76,A2,10+ years,MORTGAGE,40000,Source Verified,Fully Paid,house,MO,23.7,0,1/8/1993 11:04,1,7,0,6776,34.30%,33,0,0,0,,
8000,8000, 36 months,11.71%,264.61,B3,4 years,RENT,85000,Source Verified,Fully Paid,credit_card,CA,19.48,0,7/7/1993 12:21,0,6,0,10903,63%,8,0,0,0,,
21000,21000, 36 months,6.62%,644.78,A2,5 years,MORTGAGE,74000,Verified,Fully Paid,home_improvement,CA,2.68,0,1/7/1999 09:49,0,8,0,2079,9.60%,19,0,0,0,,
18250,18250, 60 months,11.71%,403.3,B3,7 years,MORTGAGE,55000,Verified,Fully Paid,debt_consolidation,VA,27.14,0,6/6/1999 11:39,0,13,0,26063,38.70%,40,0,0,0,,
20000,20000, 60 months,13.49%,460.1,C1,10+ years,MORTGAGE,77000,Verified,Fully Paid,small_business,NJ,17.88,0,3/31/1990 10:48,0,14,0,50742,65.50%,30,0,0,0,,
4000,4000, 36 months,6.03%,121.75,A1,< 1 year,OWN,27000,Not Verified,Fully Paid,debt_consolidation,VA,9.42,0,4/10/2004 08:14,0,7,0,1129,10.70%,17,0,0,0,,
20000,20000, 60 months,17.27%,499.96,D3,10+ years,MORTGAGE,100000,Verified,Fully Paid,debt_consolidation,NJ,22.04,0,9/14/1997 08:31,3,9,0,18958,77.70%,33,0,0,0,,
22475,22475, 60 months,17.58%,565.6,D4,n/a,OWN,50000,Verified,Fully Paid,debt_consolidation,TX,24,0,12/29/1994 08:04,0,14,0,32648,91.50%,25,0,0,0,,
24000,24000, 60 months,12.69%,542.28,B5,5 years,MORTGAGE,120000,Verified,Fully Paid,home_improvement,FL,21.59,0,3/23/1996 08:34,0,17,0,42996,54.50%,40,0,0,0,,
14000,14000, 36 months,11.71%,463.07,B3,2 years,MORTGAGE,70000,Verified,Fully Paid,debt_consolidation,MT,16.53,0,11/28/2001 10:51,1,8,0,28823,60.90%,28,0,0,0,,
8800,8800, 36 months,7.90%,275.36,A4,4 years,RENT,53000,Not Verified,Fully Paid,credit_card,NJ,8,0,1/5/2005 10:23,1,11,0,10408,52.30%,19,0,0,0,,
18000,18000, 36 months,18.64%,656.54,E1,n/a,RENT,220000,Verified,Fully Paid,other,IL,4.35,0,6/27/1972 11:42,1,4,0,27979,69.40%,30,0,0,0,,
20000,20000, 36 months,7.51%,622.22,A3,10+ years,RENT,60000,Verified,Fully Paid,debt_consolidation,CA,18.17,0,2/3/1978 03:19,0,12,0,25037,28.50%,13,0,0,0,,
7000,7000, 36 months,9.91%,225.58,B1,5 years,RENT,41000,Not Verified,Fully Paid,debt_consolidation,KS,23.12,0,6/16/1997 01:52,1,13,1,5622,25%,30,1,0,0,,
12175,12175, 36 months,10.65%,396.58,B2,3 years,MORTGAGE,46000,Verified,Fully Paid, student loans<br><br>Thanks!<br>,Henrico,,4.88,0,11/17/2002 10:59,,5,,6588,,,,0,,
25000,25000, 60 months,12.69%,564.87,B5,4 years,MORTGAGE,83000,Verified,Fully Paid,debt_consolidation,NY,16.88,0,1/12/1998 11:38,0,7,0,42913,70.50%,25,0,0,0,,
12000,12000, 36 months,7.51%,373.33,A3,5 years,RENT,96000,Source Verified,Fully Paid,debt_consolidation,OR,19.3,0,4/8/1993 01:13,1,12,0,14625,39.60%,52,0,0,0,,
5500,5500, 36 months,12.69%,184.5,B5,6 years,RENT,63048,Source Verified,Fully Paid,debt_consolidation,CA,12.5,0,1/17/1997 02:40,1,9,0,5408,72.10%,23,0,0,0,,
19425,19425, 36 months,8.90%,616.81,A5,7 years,MORTGAGE,60000,Verified,Fully Paid,credit_card,AZ,21.54,0,5/13/1992 04:07,1,13,0,45864,55.20%,31,0,0,0,,
3000,3000, 36 months,11.71%,99.23,B3,10+ years,MORTGAGE,30000,Not Verified,Fully Paid,debt_consolidation,CA,4.8,0,3/23/1996 05:46,3,9,0,3345,28.60%,16,0,0,0,,
4000,4000, 60 months,7.90%,80.92,A4,< 1 year,OWN,48000,Source Verified,Fully Paid,car,TX,4.48,0,1/1/1978 09:54,0,16,0,6696,6.60%,33,0,0,0,,
5050,5050, 36 months,7.90%,158.02,A4,2 years,MORTGAGE,61000,Source Verified,Fully Paid,debt_consolidation,OH,23.25,0,1/4/1994 10:40,0,18,0,25027,36.70%,41,0,0,0,,
1200,1200, 36 months,13.49%,40.72,C1,1 year,RENT,36000,Not Verified,Fully Paid,credit_card,CT,11.7,0,8/15/2003 03:40,0,12,0,3993,51.20%,18,0,0,0,,
5000,5000, 36 months,10.65%,162.87,B2,3 years,RENT,50000,Not Verified,Fully Paid,credit_card,MO,15.22,0,5/17/1992 06:46,2,3,0,5712,49.70%,18,0,0,0,,
19000,19000, 36 months,8.90%,603.32,A5,10+ years,RENT,52800,Source Verified,Fully Paid,debt_consolidation,FL,15.82,0,11/27/2000 03:53,0,4,0,7169,64%,10,0,0,0,,
30000,30000, 60 months,19.42%,785.17,E3,3 years,OWN,122004,Verified,Fully Paid,other,VA,18.3,0,9/30/1994 08:30,0,10,0,40010,93.30%,21,0,0,0,,
9600,9600, 36 months,6.62%,294.76,A2,n/a,RENT,60000,Not Verified,Fully Paid,debt_consolidation,OR,19.14,1,2/19/1991 04:18,1,13,0,7234,23.70%,38,0,0,0,,
11700,11700, 36 months,7.51%,364,A3,2 years,RENT,45000,Source Verified,Fully Paid,debt_consolidation,MI,0,0,6/2/2006 07:00,1,7,0,0,0%,9,0,0,0,,
9725,9725, 36 months,7.90%,304.3,A4,6 years,RENT,46560,Not Verified,Fully Paid,credit_card,NH,26.49,0,4/26/1990 03:33,0,5,0,21658,70.80%,10,0,0,0,,
10000,10000, 36 months,7.51%,311.11,A3,10+ years,RENT,40000,Source Verified,Fully Paid,credit_card,KS,17.49,0,11/23/2001 08:46,2,8,0,7640,27.50%,13,0,0,0,,
5475,5475, 36 months,6.62%,168.11,A2,10+ years,OWN,48000,Source Verified,Fully Paid,credit_card,VA,9.68,0,1/13/1998 11:22,2,7,0,5486,27.70%,17,0,0,0,,
13625,13625, 36 months,13.49%,462.31,C1,2 years,RENT,82776,Not Verified,Fully Paid,debt_consolidation,IL,12.32,0,12/30/1994 11:58,2,11,0,15392,54%,38,0,0,0,,
9000,9000, 36 months,11.71%,297.69,B3,< 1 year,RENT,38400,Source Verified,Fully Paid,debt_consolidation,CA,13.63,0,8/14/1986 01:44,0,5,0,6664,80.30%,8,0,0,0,,
6400,6400, 36 months,12.69%,214.69,B5,2 years,RENT,66800,Not Verified,Fully Paid,small_business,CA,5.48,0,5/8/1999 05:21,2,4,0,1731,17%,11,0,0,0,,
15000,15000, 36 months,12.42%,501.23,B4,10+ years,RENT,69360,Not Verified,Fully Paid,debt_consolidation,CO,18.82,0,2/3/1994 07:22,1,11,1,17043,67.10%,28,1,0,0,,
12000,12000, 36 months,6.62%,368.45,A2,4 years,RENT,40000,Verified,Fully Paid, not  late on bills in 20 yrs. I think it's important to pay what you owe. Credit card comps. raised their int. to a ridiculous amount which makes it hard to pay down the principal. This loan will help greatly to rid the high interest &amp,credit_card,,,12.69,0,,,13,0,15805,,,,,1
35000,35000, 36 months,19.03%,1283.5,E2,2 years,MORTGAGE,142200,Source Verified,Fully Paid,debt_consolidation,MD,14.93,0,10/2/1994 07:41,2,11,0,38411,86.30%,24,0,0,0,,
6000,6000, 36 months,14.65%,206.97,C3,10+ years,OWN,34000,Verified,Fully Paid,credit_card,MD,17.65,0,4/3/1983 07:56,2,14,0,5031,19.30%,37,0,0,0,,
7750,7750, 60 months,7.90%,156.78,A4,7 years,MORTGAGE,100800,Not Verified,Fully Paid,car,MO,7.69,0,2/20/1991 11:11,0,10,0,12853,22.50%,34,0,0,0,,
12000,12000, 36 months,6.03%,365.23,A1,3 years,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,CA,3.98,0,2/18/1997 11:17,0,8,0,18443,55.10%,17,0,0,0,,
8000,8000, 36 months,16.29%,282.41,D1,1 year,RENT,72000,Not Verified,Fully Paid,debt_consolidation,CT,5.1,1,7/6/2005 01:56,1,12,0,8106,53%,20,0,0,0,,
7750,7750, 36 months,8.90%,246.09,A5,8 years,MORTGAGE,41250,Verified,Fully Paid,debt_consolidation,MD,18.09,0,7/29/2001 09:05,0,8,0,30545,68.70%,26,0,0,0,,
11200,11200, 36 months,17.27%,400.82,D3,< 1 year,RENT,72000,Source Verified,Fully Paid,medical,GA,14.27,0,1/2/2006 12:44,1,4,0,4452,84%,11,0,0,0,,
6000,6000, 36 months,13.49%,203.59,C1,1 year,RENT,50000,Not Verified,Fully Paid,debt_consolidation,VA,16.22,0,9/9/2004 02:54,1,10,0,13444,57.70%,13,0,0,0,,
2600,2600, 36 months,10.65%,84.7,B2,1 year,RENT,21000,Not Verified,Fully Paid,debt_consolidation,PA,17.49,0,9/4/2005 07:13,0,13,0,1681,37.40%,20,0,0,0,,
9600,9600, 36 months,14.65%,331.15,C3,7 years,RENT,70000,Not Verified,Fully Paid,credit_card,CA,2.21,0,1/28/2001 10:17,1,7,0,5879,62.50%,8,0,0,0,,
15000,15000, 36 months,7.51%,466.67,A3,10+ years,RENT,75000,Not Verified,Fully Paid,debt_consolidation,CA,15.37,0,11/1/1994 06:36,0,11,0,25979,37.70%,15,0,0,0,,
15000,15000, 36 months,15.27%,521.97,C4,10+ years,RENT,84000,Source Verified,Fully Paid,debt_consolidation,NY,18.1,0,1/30/1995 09:04,1,13,0,16257,69.50%,23,0,0,0,,
10000,10000, 36 months,16.77%,355.39,D2,10+ years,RENT,60000,Verified,Fully Paid,debt_consolidation,NY,10.36,2,2/22/2002 09:52,1,17,0,23109,43.70%,31,0,0,0,,
12700,12700, 36 months,15.27%,441.94,C4,4 years,MORTGAGE,79000,Not Verified,Fully Paid,debt_consolidation,VA,23.26,0,3/11/1999 08:43,1,15,0,29299,91.60%,34,0,0,0,,
14500,14500, 36 months,12.42%,484.53,B4,10+ years,RENT,55000,Not Verified,Fully Paid,credit_card,FL,16.65,0,2/4/2000 09:12,0,6,0,19629,92.20%,11,0,0,0,,
14000,14000, 36 months,15.27%,487.17,C4,1 year,MORTGAGE,53700,Not Verified,Fully Paid,credit_card,WA,19.28,0,10/29/1989 09:36,2,4,0,9707,97.10%,24,0,0,0,,
20800,20800, 36 months,15.27%,723.8,C4,< 1 year,RENT,85000,Verified,Fully Paid,credit_card,CA,21.74,0,8/27/2001 11:49,2,14,0,26669,78.70%,25,0,0,0,,
5600,5600, 36 months,11.71%,185.23,B3,< 1 year,RENT,25855.2,Source Verified,Fully Paid, household: $350<br>Utilities &amp,Pay Off Credit Cards!,,,0,0,,,0,,82%,,0,0,1,
14700,14700, 36 months,6.03%,447.41,A1,< 1 year,MORTGAGE,70000,Verified,Fully Paid,debt_consolidation,AL,19.98,0,6/9/1999 02:19,0,16,0,12762,13.50%,29,0,0,0,,
8300,8300, 36 months,9.91%,267.47,B1,6 years,MORTGAGE,100000,Source Verified,Fully Paid,debt_consolidation,UT,11.95,0,4/23/1985 02:58,0,7,0,2688,19.20%,22,0,0,0,,
5000,5000, 60 months,14.27%,117.05,C2,2 years,MORTGAGE,147000,Source Verified,Fully Paid,debt_consolidation,FL,11.57,0,12/23/1990 12:07,0,8,0,47411,90.20%,37,0,0,0,,
8000,8000, 36 months,8.90%,254.03,A5,10+ years,MORTGAGE,104000,Not Verified,Fully Paid,debt_consolidation,VA,16.26,0,6/28/1979 01:10,1,5,0,22765,62.50%,25,0,0,0,,
12875,12875, 36 months,13.49%,436.86,C1,10+ years,RENT,27000,Verified,Fully Paid,other,FL,13.16,0,3/21/1997 01:37,3,12,0,4212,33.20%,21,0,0,0,,
2500,2500, 36 months,14.65%,86.24,C3,10+ years,MORTGAGE,160000,Not Verified,Fully Paid,medical,FL,8.36,0,7/9/1999 02:50,3,9,0,10616,71.20%,17,0,0,0,,
3000,3000, 60 months,8.90%,62.13,A5,5 years,MORTGAGE,129600,Source Verified,Fully Paid,car,WV,11.27,0,1/23/1985 03:41,0,7,0,469,1.70%,19,0,0,0,,
25000,25000, 36 months,7.51%,777.78,A3,5 years,MORTGAGE,140000,Verified,Fully Paid,debt_consolidation,FL,14.33,0,1/26/1996 03:30,0,14,0,17701,25%,37,0,0,0,,
7350,7350, 36 months,8.90%,233.39,A5,4 years,RENT,29688,Not Verified,Fully Paid,debt_consolidation,MA,23.28,0,12/21/1996 05:31,0,4,0,13465,51.80%,11,0,0,0,,
10800,10800, 36 months,12.42%,360.89,B4,7 years,RENT,58000,Not Verified,Fully Paid,car,NY,23.56,0,5/1/1995 07:05,2,14,0,13194,25.50%,29,0,0,0,,
1500,1500, 36 months,10.65%,48.86,B2,< 1 year,RENT,42000,Source Verified,Fully Paid,moving,WA,23.03,0,9/7/1999 07:54,0,9,0,370,12.30%,30,0,0,0,,
2000,2000, 36 months,10.65%,65.15,B2,< 1 year,MORTGAGE,27600,Source Verified,Fully Paid,credit_card,FL,1.09,0,3/30/2001 06:30,0,3,0,977,6.10%,10,0,0,0,,
8000,8000, 36 months,7.51%,248.89,A3,< 1 year,RENT,60000,Not Verified,Fully Paid,debt_consolidation,CA,4.63,0,9/30/2006 10:38,0,6,0,7223,62.60%,10,0,0,0,,
8500,8500, 36 months,12.69%,285.14,B5,4 years,MORTGAGE,82000,Source Verified,Fully Paid,debt_consolidation,CA,4.58,0,4/29/2001 11:10,1,12,0,7604,47.10%,20,0,0,0,,
2900,2900, 36 months,12.69%,97.29,B5,10+ years,OWN,27000,Not Verified,Fully Paid,credit_card,NC,9.82,0,7/5/2001 08:46,0,22,0,3051,19.40%,40,0,0,0,,
2000,2000, 60 months,13.49%,46.01,C1,1 year,MORTGAGE,50004,Not Verified,Fully Paid,other,VA,14.23,1,5/9/2005 01:15,0,7,0,0,0%,15,0,0,0,,
5000,5000, 36 months,7.90%,156.46,A4,10+ years,MORTGAGE,27585,Not Verified,Fully Paid,wedding,NC,16.44,0,1/24/1985 08:26,0,10,0,12346,60.80%,21,0,0,0,,
18600,18600, 60 months,16.77%,459.97,D2,10+ years,MORTGAGE,185000,Verified,Fully Paid,home_improvement,NY,4.55,0,3/9/1988 05:26,2,5,0,1045,18.30%,12,0,0,0,,
10000,10000, 36 months,11.71%,330.76,B3,2 years,RENT,45000,Not Verified,Fully Paid,debt_consolidation,PA,14.64,0,6/3/2006 07:55,0,8,0,11610,61.40%,11,0,0,0,,
13375,13375, 36 months,7.90%,418.51,A4,7 years,RENT,67500,Not Verified,Fully Paid,other,PA,24.56,0,7/22/1991 09:04,0,6,0,26131,63.90%,10,0,0,0,,
4525,4525, 36 months,12.42%,151.21,B4,10+ years,RENT,70000,Not Verified,Fully Paid,debt_consolidation,CA,17.56,0,5/7/1994 09:08,1,12,0,6757,35.40%,21,0,0,0,,
7200,7200, 36 months,9.91%,232.02,B1,5 years,MORTGAGE,180000,Not Verified,Fully Paid,debt_consolidation,CT,12.84,0,6/1/1995 11:06,0,14,0,24436,75.90%,30,0,0,0,,
20000,20000, 36 months,7.51%,622.22,A3,8 years,OWN,95000,Source Verified,Fully Paid,major_purchase,TX,0.45,0,7/20/2003 05:32,1,6,0,2115,5.60%,22,0,0,0,,
10000,10000, 36 months,11.71%,330.76,B3,2 years,RENT,36000,Verified,Fully Paid,debt_consolidation,MO,13,0,3/21/2003 09:05,1,6,0,8228,84.80%,19,0,0,0,,
13375,13375, 36 months,11.71%,442.4,B3,6 years,RENT,42000,Not Verified,Fully Paid,debt_consolidation,CA,24.91,0,10/6/2005 10:39,0,12,0,13793,56.50%,18,0,0,0,,
2500,2500, 36 months,6.03%,76.09,A1,< 1 year,MORTGAGE,72000,Not Verified,Fully Paid,debt_consolidation,TX,25.82,0,11/22/1996 11:26,3,11,0,10131,27.20%,36,0,0,0,,
7000,7000, 36 months,6.03%,213.05,A1,6 years,RENT,35215,Source Verified,Fully Paid,debt_consolidation,CA,19,0,6/10/1999 12:29,0,6,0,8984,35.90%,22,0,0,0,,
9600,9600, 36 months,9.91%,309.36,B1,2 years,OWN,32000,Source Verified,Fully Paid,debt_consolidation,CA,8.81,0,12/5/2005 10:48,0,6,0,9568,51.70%,7,0,0,0,,
9600,9600, 36 months,6.03%,292.19,A1,5 years,RENT,67000,Verified,Fully Paid,debt_consolidation,NY,20.35,0,11/1/2000 11:28,0,11,0,4934,12.40%,31,0,0,0,,
1925,1925, 36 months,10.65%,62.71,B2,5 years,MORTGAGE,79500,Not Verified,Fully Paid,other,CA,21.83,0,12/31/2000 12:39,3,11,0,227,1.80%,28,0,0,0,,
10000,10000, 36 months,16.29%,353.01,D1,2 years,RENT,37343.04,Verified,Fully Paid,debt_consolidation,TX,16.1,0,10/22/2002 02:58,2,19,0,5811,41.80%,37,0,0,0,,
1500,1500, 60 months,9.91%,31.81,B1,10+ years,OWN,51000,Not Verified,Fully Paid,other,TX,16.19,0,1/23/1991 11:38,0,7,0,36858,2.90%,44,0,0,0,,
1000,1000, 36 months,14.09%,34.23,B5,5 years,RENT,33600,Not Verified,Fully Paid,wedding,CA,17.11,0,3/17/1995 02:18,0,10,0,18679,71.50%,19,0,0,0,,
12000,12000, 36 months,6.62%,368.45,A2,7 years,MORTGAGE,48000,Source Verified,Fully Paid,debt_consolidation,WV,11.95,0,1/30/2001 12:24,2,10,0,8179,28.80%,18,0,0,0,,
5825,5825, 36 months,7.51%,181.23,A3,8 years,RENT,81000,Verified,Fully Paid, keeping my credit in top shape. My job is very stable &amp,Debt Consolidation,,,0,0,,,0,,26%,,0,0,1,
4200,4200, 36 months,12.69%,140.89,B5,5 years,MORTGAGE,35000,Not Verified,Fully Paid,debt_consolidation,FL,3.98,0,1/4/2006 01:30,3,6,0,4027,66%,10,0,0,0,,
9000,9000, 36 months,9.91%,290.03,B1,5 years,RENT,70000,Not Verified,Fully Paid,credit_card,CA,1.54,0,10/18/2003 10:32,1,4,0,2256,23.70%,6,0,0,0,,
24000,24000, 36 months,9.91%,773.4,B1,1 year,MORTGAGE,120000,Source Verified,Fully Paid,debt_consolidation,VA,6.57,0,7/25/1996 05:03,0,10,0,39970,53.20%,23,0,0,0,,
5000,5000, 36 months,9.91%,161.13,B1,9 years,MORTGAGE,50000,Not Verified,Fully Paid,house,CT,12.29,0,1/21/1997 02:39,0,12,0,1898,20.70%,31,0,0,0,,
3200,3200, 36 months,15.27%,111.36,C4,7 years,RENT,49100,Source Verified,Fully Paid,medical,AL,24.8,0,9/20/1991 05:01,2,22,0,17478,18.10%,42,0,0,0,,
7800,7800, 36 months,6.62%,239.49,A2,6 years,RENT,52000,Not Verified,Fully Paid,debt_consolidation,OK,14.17,0,12/26/1990 07:26,0,7,0,9345,38.80%,16,0,0,0,,
12000,12000, 36 months,13.49%,407.17,C1,1 year,RENT,60000,Not Verified,Fully Paid,debt_consolidation,NJ,13.98,0,4/12/1993 04:17,1,6,0,10354,74%,17,0,0,0,,
10400,10400, 36 months,6.62%,319.32,A2,6 years,RENT,70000,Not Verified,Fully Paid,debt_consolidation,NY,20.19,0,12/14/1998 04:44,0,13,0,11015,47.60%,34,0,0,0,,
5000,5000, 36 months,6.03%,152.18,A1,4 years,MORTGAGE,40560,Not Verified,Fully Paid,credit_card,FL,6.69,0,8/6/1988 06:33,1,6,0,9871,5.40%,13,0,0,0,,
5000,5000, 36 months,13.49%,169.66,C1,1 year,RENT,36000,Not Verified,Fully Paid,vacation,CA,4.93,0,9/1/2006 07:01,1,4,0,5290,86.70%,6,0,0,0,,
12000,12000, 36 months,7.51%,373.33,A3,1 year,MORTGAGE,55000,Verified,Fully Paid,home_improvement,MO,0,0,11/2/2001 02:48,1,5,0,0,0%,16,0,0,0,,
3600,3600, 36 months,8.90%,114.32,A5,1 year,MORTGAGE,33000,Not Verified,Fully Paid,vacation,TX,16.07,0,10/20/1991 07:28,1,13,1,6395,19.10%,31,1,0,0,,
7500,7500, 36 months,8.90%,238.15,A5,n/a,RENT,25000,Source Verified,Fully Paid,car,NJ,6.25,0,12/5/2006 08:53,1,4,0,1796,18.90%,9,0,0,0,,
12000,12000, 36 months,10.65%,390.88,B2,2 years,RENT,55000,Not Verified,Fully Paid,debt_consolidation,VA,14.27,0,6/30/2001 03:46,0,5,0,10610,93.90%,12,0,0,0,,
8975,8975, 36 months,12.42%,299.91,B4,1 year,RENT,32500,Not Verified,Fully Paid,debt_consolidation,WA,20.32,0,7/15/1998 11:02,0,24,0,8915,24.90%,29,0,0,0,,
5425,5425, 36 months,6.62%,166.57,A2,5 years,RENT,28800,Not Verified,Fully Paid,debt_consolidation,CA,22.08,0,4/26/2002 05:12,1,16,0,3083,13.10%,49,0,0,0,,
6000,6000, 36 months,7.51%,186.67,A3,< 1 year,RENT,30000,Not Verified,Fully Paid,credit_card,CT,18.88,0,1/1/2001 05:54,1,12,0,5912,19.10%,21,0,0,0,,
5000,5000, 36 months,14.27%,171.55,C2,< 1 year,RENT,64800,Not Verified,Fully Paid,debt_consolidation,TX,9.19,0,4/6/2000 06:56,0,3,0,3053,50.90%,9,0,0,0,,
3625,3625, 36 months,12.42%,121.14,B4,3 years,MORTGAGE,24000,Source Verified,Fully Paid,credit_card,WA,19.35,0,9/28/2001 08:40,1,4,0,4660,84.70%,11,0,0,0,,
12000,12000, 36 months,6.03%,365.23,A1,8 years,RENT,55008,Source Verified,Fully Paid,credit_card,GA,13,0,10/3/2000 09:08,0,8,0,8147,32.70%,16,0,0,0,,
30000,30000, 36 months,8.90%,952.6,A5,9 years,MORTGAGE,226008,Verified,Fully Paid,debt_consolidation,MN,19.74,0,1/10/1988 08:21,0,9,0,28154,70.20%,22,0,0,0,,
20000,20000, 36 months,16.29%,706.01,D1,1 year,MORTGAGE,55000,Verified,Fully Paid,home_improvement,NJ,9.69,0,9/4/2007 03:49,0,11,0,15983,65.80%,15,0,0,0,,
18000,18000, 36 months,7.90%,563.23,A4,6 years,RENT,56000,Verified,Fully Paid,debt_consolidation,CA,17.86,0,11/8/1999 09:47,0,5,0,20440,65.10%,16,0,0,0,,
